"id","car_id","sort_in_car","title","author_id","is_lost","text_range","incipit","additional_source","is_author_insecure","first_page_id"
"TX_A0034_000040","TR_A_0035","40","Compendium de auinque septenis (21)","P_A_0148","0","252ra–255ra","","","0","15_39_HugovonStVictorCompenddequinqueseptenis_488_Bl252r"
"TX_A0034_000041","TR_A_0035","41","Compendium de meditatione","P_A_0148","0","255rb–257ra","","","0","15_40_HugovonStVictorCompenddemeditatione_494_Bl255r"
"TX_A0034_000042","TR_A_0035","42","Itinerarium mentis in Deum (22)","P_A_0009","0","257rb–270ra","","","0","15_41_BonaventuraItinerariummentisindeum_498_Bl257r"
"TX_A0034_000043","TR_A_0035","43","De reductione artium ad theologiam","P_A_0009","0","270rb–274ra","","","0","15_42_BonaventuraDereductioneartiumadtheologiam_522_Bl270r"
"TX_A0034_000044","TR_A_0035","44","De triplici via (23)","P_A_0009","0","274rb–279vb","","","0","15_43_BonaventuraDetriplicivia_530_Bl274r"
"TX_A0034_000045","TR_A_0035","45","Extractu(s) de profectu religiosorum","P_A_0009","0","280ra–280va","","","0","15_44_BonaventuraExtractusdeprofectureligiosorum_542_Bl280r"
"TX_A0034_000046","TR_A_0035","46","leer","","0","280vb","","","0","15_44_BonaventuraExtractusdeprofectureligiosorum_543_Bl280v"
"TX_A0034_000047","TR_A_0035","47","De triplici via (Rest)","P_A_0009","0","281r–281v","","","0","15_45_BonaventuraDetripliciviaRest_544_Bl281r"
"TX_A0034_000048","TR_A_0035","48","leer","","0","282r","","","0","15_46_leer_546_Bl282r"
"TX_A0034_000049","TR_A_0035","49","Nota","P_A_0002","0","282v","","","0","15_47_SigmundGossembrotNota_547_Bl282v"
"TX_A0034_000050","TR_A_0035","50","Exemplum enim dedi uobis (Io 13,15)","P_A_0010","0","283r–286v","","","1","15_48_JohannesGerson?ExemplumenimdediIo1315_548_Bl283r"
"TX_A0034_000051","TR_A_0035","51","leer","","0","287r","","","0","15_49_leer_556_Bl287r"
"TX_A0034_000052","TR_A_0035","52","De laude scriptorum (25)","P_A_0010","0","287v–291v","","","0","15_50_JohannesGersonDelaudescriptorum_557_Bl287v"
"TX_A0034_000053","TR_A_0035","53","leer","","0","292r–292v","","","0","15_51_leer_566_Bl292r"
"TX_D0001_000001","TR_D_0001","1","Moralia sive exposiotio in Iob","P_A_0230","1","","","","0",""
"TX_D0002_000001","TR_D_0002","1","Liber Bibliae moralis seu Reductorium morale super totam Bibliam","P_A_0231","1","","","","0",""
"TX_D0003_000001","TR_D_0003","1","Sermones","P_A_0019","1","","","","0",""
"TX_D0004_000001","TR_D_0004","1","Sermones","P_A_0232","1","","","","0",""
"TX_D0005_000001","TR_D_0005","1","Sermones quadragesimales de legibus","P_A_0233","1","","","","0",""
"TX_D0006_000001","TR_D_0006","1","Institutio oratoria","P_A_0234","1","","","","0",""
"TX_D0007_000001","TR_D_0007","1","Sermones de sanctis","P_A_0233","1","","","","0",""
"TX_D0008_000001","TR_D_0008","1","Secretum","P_A_0036","1","","","","0",""
"TX_K0001_000001","TR_K_0001","1","Vitae parallelae (?)","P_A_0154","1","","","","0",""
"TX_K0002_000001","TR_K_0002","1","De vita Caesarum","P_A_0015","1","","","","0",""
"TX_K0003_000001","TR_K_0003","1","Aeneis","P_A_0235","1","","","","0",""
"TX_K0004_000001","TR_K_0004","1","Commentarius evangelii","P_A_0236","1","","","","0",""
"TX_K0005_000001","TR_K_0005","1","Speculum historiale","P_A_0237","1","","","","0",""
"TX_K0007_000001","TR_K_0006","1","Liber parabolarum","P_A_0161","1","","","","0",""
"TX_K0008_000001","TR_K_0007","1","Rhetorica","P_A_0238","1","","","","0",""
"TX_K0009_000001","TR_K_0008","1","Commentarius in Vergilii Aeneidos","P_A_0239","1","","","","0",""
"TX_K0010_000001","TR_K_0009","1","Dialogus adversus Pelagianos","P_A_0240","1","","","","0",""
"TX_K0011_000001","TR_K_0010","1","De summo bono","P_A_0241","1","","","","0",""
"TX_K0012_000001","TR_K_0011","1","Saturnalia","P_A_0125","1","","","","0",""
"TX_K0013_000001","TR_K_0012","1","Facta et dicta memorabilia","P_A_0242","1","","","","0",""
"TX_K0014_000001","TR_K_0013","1","De Brunello et asino","P_A_0243","1","","","","0",""
"TX_K0015_000001","TR_K_0014","1","Prologus galeatus","P_A_0240","1","","","","0",""
"TX_K0017_000001","TR_K_0015","1","Liber ethymologiarum","P_A_0241","1","","","","0",""
"TX_K0018_000001","TR_K_0016","1","Liber bibliae moralis seu reductorium morale super totam bibliam","P_A_0231","1","","","","0",""
"TX_K0018_000002","TR_K_0016","2","Liber de naturis rerum (Ovidius moralizatus)","","1","","","","0",""
"TX_K0019_000001","TR_K_0017","1","Satirae","P_A_0095","1","","","","0",""
"TX_K0020_000001","TR_K_0018","1","Orationes in Verrem","P_A_0244","1","","","","0",""
"TX_K0021_000001","TR_K_0019","1","Policraticus","P_A_0245","1","","","","0",""
"TX_K0022_000001","TR_K_0020","1","Tituli historiarum/Dittochaeon","P_A_0246","1","","","","0",""
"TX_K0023_000001","TR_K_0021","1","De officiis","P_A_0244","1","","","","0",""
"TX_K0024_000001","TR_K_0022","1","Satirae","P_A_0247","1","","","","0",""
"TX_K0025_000001","TR_K_0023","1","Vitas patrum","","1","","","","0",""
"TX_K0026_000001","TR_K_0024","1","Gn","","0","","","","0",""
"TX_K0026_000002","TR_K_0024","2","Ex","","0","","","","0",""
"TX_K0026_000003","TR_K_0024","3","Lv","","0","","","","0",""
"TX_K0026_000004","TR_K_0024","4","Dt","","0","","","","0",""
"TX_K0026_000005","TR_K_0024","5","Rg","","0","","","","0",""
"TX_K0026_000006","TR_K_0024","6","Idt","","0","","","","0",""
"TX_K0026_000007","TR_K_0024","7","Ps","","0","","","","0",""
"TX_K0026_000008","TR_K_0024","8","Is","","0","","","","0",""
"TX_K0026_000009","TR_K_0024","9","Ier","","0","","","","0",""
"TX_K0026_000010","TR_K_0024","10","Ez","","0","","","","0",""
"TX_K0026_000011","TR_K_0024","11","Mt","","0","","","","0",""
"TX_K0026_000012","TR_K_0024","12","Lc","","0","","","","0",""
"TX_K0026_000013","TR_K_0024","13","Io","","0","","","","0",""
"TX_K0026_000014","TR_K_0024","14","Rm","","0","","","","0",""
"TX_K0026_000015","TR_K_0024","15","Cor","","0","","","","0",""
"TX_K0026_000016","TR_K_0024","16","Apo","","0","","","","0",""
"TX_K0027_000001","TR_K_0025","1","Epistolae ad Lucilium","P_A_0168","1","","","","0",""
"TX_K0028_000001","TR_K_0026","1","Imago mundi","P_A_0073","1","","","","0",""
"TX_K0029_000001","TR_K_0027","1","Carmina","P_A_0248","1","","","","0",""
"TX_K0006_000001","TR_K_0028","1","De haereticis","P_A_0026","1","","","","0",""
"TX_K0016_000001","TR_K_0029","1","Liber sextus decretalium","P_A_0249","1","","","","0",""
"TX_U0003_000001","TR_U_0001","1","Astronomicon","P_A_0250","1","","","","0",""
"TX_U0001_000001","TR_U_0002","1","De religiosis","","1","","","","0",""
"TX_U0002_000001","TR_U_0003","1","Sermones super Cantica Cant. 83, libri 2–6","P_A_0035","1","","","","0",""
"TX_X0001_000001","TR_X_0001","1","Tabula theologiae","","1","","","","0",""
"TX_X0002_000001","TR_X_0002","1","Themata","P_A_0016","1","","","","0",""
"TX_X0002_000002","TR_X_0002","2","Invectiva","P_A_0032","1","","","","0",""
"TX_X0002_000003","TR_X_0002","3","De absolutione","","1","","","","0",""
"TX_X0002_000004","TR_X_0002","4","Oratio in electione papae","","1","","","","0",""
"TX_X0002_000005","TR_X_0002","5","Flores rhetoricales","","1","","","","0",""
"TX_X0002_000006","TR_X_0002","6","Collatio synodalis doctoris Johannis Gessel","","1","","","","0",""
"TX_X0003_000001","TR_X_0003","1","Libellus apostolorum","P_A_0083","1","","","","0",""
"TX_X0003_000002","TR_X_0003","2","Versus","","1","","","","0",""
"TX_X0003_000003","TR_X_0003","3","Notabile gestum contra vulgus","","1","","","","0",""
"TX_X0004_000001","TR_X_0004","1","Speculum morale","P_A_0237","1","","","","0",""
"TX_X0005_000001","TR_X_0005","1","Homiliae","P_A_0072","1","","","","0",""
"TX_X0005_000002","TR_X_0005","2","Homiliae","P_A_0251","1","","","","0",""
"TX_X0005_000003","TR_X_0005","3","Lectiones","","1","","","","0",""
"TX_X0006_000001","TR_X_0006","1","Epistolae","P_A_0244","1","","","","0",""
"TX_X0006_000002","TR_X_0006","2","Manipulus florum","","1","","","","0",""
"TX_X0006_000003","TR_X_0006","3","Flores in quaestionibus Tusculanis","","1","","","","0",""
"TX_X0006_000004","TR_X_0006","4","De ornamentis verborum","P_A_0252","1","","","","0",""
"TX_X0006_000005","TR_X_0006","5","De speciebus colorum rhetoricae","","1","","","","0",""
"TX_X0007_000001","TR_X_0007","1","Catholicon (?)","P_A_0253","1","","","","0",""
"TX_X0008_000001","TR_X_0008","1","De civitate Dei","P_A_0149","1","","","","0",""
"TX_X0009_000001","TR_X_0009","1","Epistola de litibus Atheniensium et Lacedaemoniorum","P_A_0084","1","","","","0",""
"TX_X0009_000002","TR_X_0009","2","Metra","P_A_0172","1","","","","0",""
"TX_X0009_000003","TR_X_0009","3","Opera contra Turcum","P_A_0097","1","","","","0",""
"TX_X0009_000004","TR_X_0009","4","Oratio ad imperatorem et principes","","1","","","","0",""
"TX_X0009_000005","TR_X_0009","5","Antiquitates Judaicae","P_A_0254","1","","","","0",""
"TX_X0009_000006","TR_X_0009","6","Titulus imperatoris Federici","","1","","","","0",""
"TX_X0009_000007","TR_X_0009","7","De fortuna","P_A_0097","1","","","","0",""
"TX_X0009_000008","TR_X_0009","8","Oratio ad Cesarem","","1","","","","0",""
"TX_X0009_000009","TR_X_0009","9","De privilegiis","","1","","","","0",""
"TX_X0009_000010","TR_X_0009","10","De felicitate et miseria","P_A_0037","1","","","","0",""
"TX_X0009_000011","TR_X_0009","11","Comes maior in medio gradu (?)","","1","","","","0",""
"TX_X0009_000012","TR_X_0009","12","De arte notaria (?)","","1","","","","0",""
"TX_X0009_000013","TR_X_0009","13","De processibus conficiendis","","1","","","","0",""
"TX_X0009_000014","TR_X_0009","14","De salutatione","","1","","","","0",""
"TX_X0009_000015","TR_X_0009","15","Quomodo papae et spiritualibus scribitur","","1","","","","0",""
"TX_X0009_000016","TR_X_0009","16","De cleri vita abusiva","P_A_0236","1","","","","0",""
"TX_X0009_000017","TR_X_0009","17","De ricmis","","1","","","","0",""
"TX_X0009_000018","TR_X_0009","18","Processus iudiciarius (?)","","1","","","","0",""
"TX_X0009_000019","TR_X_0009","19","Historia scholastica (?)","P_A_0003","1","","","","0",""
"TX_X0009_000020","TR_X_0009","20","Liber de divinis officiis","P_A_0255","1","","","","0",""
"TX_X0011_000001","TR_X_0010","1","Collectorium super magnificat","P_A_0010","1","","","","0",""
"TX_X0011_000002","TR_X_0010","2","De evangelica praeparatione","P_A_0256","1","","","","0",""
"TX_X0013_000001","TR_X_0011","1","Laborintus","P_A_0257","1","","","","0",""
"TX_X0014_000001","TR_X_0012","1","Monotesseron seu Concordantiae evangelistarum","P_A_0010","1","","","","0",""
"TX_X0040_000001","TR_X_0013","1","Sermones quadragesimales (?)","P_A_0019","1","","","","0",""
"TX_X0040_000002","TR_X_0013","2","Sermones","P_A_0019","1","","","","0",""
"TX_X0015_000001","TR_X_0014","1","Actor civitatis Leodiensis et Dinatensis","","1","","","","0",""
"TX_X0015_000002","TR_X_0014","2","Chronographia Augustensium","P_A_0258","1","","","","0",""
"TX_X0016_000001","TR_X_0015","1","De consolatione philosophiae","P_A_0259","1","","","","0",""
"TX_X0016_000002","TR_X_0015","2","Figura tabulae in divisionem novi et veteris testamentorum","","1","","","","0",""
"TX_X0017_000001","TR_X_0016","1","Regimen contra epidemiam","","1","","","","0",""
"TX_X0018_000001","TR_X_0017","1","Tractatus compositionis","","1","","","","0",""
"TX_X0018_000002","TR_X_0017","2","Adiectiva ad suprascriptionem secundum status et dignitates personarum","","1","","","","0",""
"TX_X0018_000003","TR_X_0017","3","Epistula decani Wenczeslai Pragensis et aliae (?)","","1","","","","0",""
"TX_X0018_000004","TR_X_0017","4","Elegantiolae (Isagogicus libellus)","P_A_0162","1","","","","0",""
"TX_X0018_000005","TR_X_0017","5","Philogenia","P_A_0260","1","","","","0",""
"TX_X0018_000006","TR_X_0017","6","Griseldis","P_A_0036","1","","","","0",""
"TX_X0018_000007","TR_X_0017","7","Collatio de resurrectione","","1","","","","0",""
"TX_X0018_000008","TR_X_0017","8","Tractatus rhetoricalis","","1","","","","0",""
"TX_X0018_000009","TR_X_0017","9","Collatio quadeam ad clerum","","1","","","","0",""
"TX_X0018_000010","TR_X_0017","10","Vita Aristotelis","P_A_0084","1","","","","0",""
"TX_X0019_000001","TR_X_0018","1","Quadripartitus apologeticus (Speculum sapientiae)","P_A_0261","1","","","","0",""
"TX_X0019_000002","TR_X_0018","2","Historia Neminis bzw. Historia de Nemine","","1","","","","0",""
"TX_X0019_000003","TR_X_0018","3","De femina","","1","","","","0",""
"TX_X0019_000004","TR_X_0018","4","De grammatica et logica","","1","","","","0",""
"TX_X0019_000005","TR_X_0018","5","De litteris quatuor quater scriptis / De mensa","","1","","","","0",""
"TX_X0019_000006","TR_X_0018","6","Mala terrenorum despicienda","","1","","","","0",""
"TX_X0019_000007","TR_X_0018","7","De lingua / De mundi perverso statu","","1","","","","0",""
"TX_X0019_000008","TR_X_0018","8","Epistola ad Leonardum Brunum Aretinum (IV 6 - De Hieronymo)","P_A_0107","1","","","","0",""
"TX_X0019_000009","TR_X_0018","9","Articuli contra fidem heresis Pragensis","","1","","","","0",""
"TX_X0019_000010","TR_X_0018","10","Articuli Pragensis synodi","","1","","","","0",""
"TX_X0019_000011","TR_X_0018","11","Errores Origenis et aliorum","","1","","","","0",""
"TX_X0019_000012","TR_X_0018","12","Enigma (?)","","1","","","","0",""
"TX_X0020_000001","TR_X_0019","1","Physica","P_A_0238","1","","","","1",""
"TX_X0020_000002","TR_X_0019","2","Autoritates Salomonis","","1","","","","0",""
"TX_X0021_000001","TR_X_0020","1","Alphabetum iuris et processus iudiciarium","","1","","","","0",""
"TX_X0021_000002","TR_X_0020","2","De doctoribus scribentibus in iure","","1","","","","0",""
"TX_X0021_000003","TR_X_0020","3","Tractatus de processu iudicii","","1","","","","0",""
"TX_X0022_000001","TR_X_0021","1","Comoediae","P_A_0262","1","","","","0",""
"TX_X0022_000002","TR_X_0021","2","De ignorantia sui et aliorum","P_A_0036","1","","","","0",""
"TX_X0022_000003","TR_X_0021","3","De rerum familiarium","P_A_0036","1","","","","0",""
"TX_X0022_000004","TR_X_0021","4","Carmina incarnationis Christi in confusionem omnium septem artium liberalium","","1","","","","0",""
"TX_X0022_000005","TR_X_0021","5","Metra de moribus puerorum","","1","","","","0",""
"TX_X0022_000006","TR_X_0021","6","Cato moralizatus in metris","","1","","","","0",""
"TX_X0023_000001","TR_X_0022","1","Politica","P_A_0238","1","","","","0",""
"TX_X0023_000002","TR_X_0022","2","Conclusio","","1","","","","0",""
"TX_X0024_000001","TR_X_0023","1","Tractatus rhetoricalis","P_A_0097","1","","","","0",""
"TX_X0024_000002","TR_X_0023","2","De inventione","P_A_0244","1","","","","0",""
"TX_X0025_000001","TR_X_0025","1","Computus chirometralis et computus Hebraeus (?)","","1","","","","0",""
"TX_X0025_000002","TR_X_0025","2","De thesauris","","1","","","","0",""
"TX_X0026_000001","TR_X_0026","1","De conclusione","","1","","","","0",""
"TX_X0026_000002","TR_X_0026","2","Synonyma Tullii","","1","","","","0",""
"TX_X0026_000003","TR_X_0026","3","Ludus scachorum","","1","","","","0",""
"TX_X0027_000001","TR_X_0027","1","Derivationes (?)","P_A_0263","1","","","","0",""
"TX_X0028_000001","TR_X_0028","1","Quotlibetarius (?)","","1","","","","0",""
"TX_X0028_000002","TR_X_0028","2","Hieronymianus","P_A_0264","1","","","","0",""
"TX_X0028_000003","TR_X_0028","3","De mulieribus","","1","","","","0",""
"TX_X0028_000004","TR_X_0028","4","Super cantica canticorum","P_A_0265","1","","","","0",""
"TX_X0028_000005","TR_X_0028","5","De viris illustribus","P_A_0036","1","","","","0",""
"TX_X0028_000006","TR_X_0028","6","Opus","P_A_0240","1","","","","0",""
"TX_X0028_000007","TR_X_0028","7","Opera","P_A_0168","1","","","","0",""
"TX_X0028_000008","TR_X_0028","8","Epistolae ad Paulum","P_A_0266","1","","","","0",""
"TX_X0028_000009","TR_X_0028","9","Epistolae","P_A_0168","1","","","","0",""
"TX_X0028_000010","TR_X_0028","10","De quatuor virtutibus","P_A_0168","1","","","","0",""
"TX_X0028_000011","TR_X_0028","11","Epistolae (?)","P_A_0240","1","","","","0",""
"TX_X0028_000012","TR_X_0028","12","(Epistola?) ad Tranquillinum","P_A_0240","1","","","","0",""
"TX_X0028_000013","TR_X_0028","13","Sancti privati","","1","","","","0",""
"TX_X0028_000014","TR_X_0028","14","De practica scientia et de divisione descriptioneque scientiarum","P_A_0267","1","","","","0",""
"TX_X0029_000001","TR_X_0029","1","Epistolae","P_A_0268","1","","","","0",""
"TX_X0029_000002","TR_X_0029","2","Contra poesim impugnantes","P_A_0097","1","","","","0",""
"TX_X0030_000001","TR_X_0030","1","Expositio super regulam beati Augustini","P_A_0269","1","","","","0",""
"TX_X0031_000001","TR_X_0031","1","Quaestiones naturales","P_A_0168","1","","","","0",""
"TX_X0031_000002","TR_X_0031","2","Moralia in Iob, Liber 2 (?)","P_A_0230","1","","","","0",""
"TX_X0031_000003","TR_X_0031","3","Speculum humanae vitae","P_A_0270","1","","","","0",""
"TX_X0032_000001","TR_X_0032","1","Manuale","P_A_0271","1","","","","0",""
"TX_X0033_000001","TR_X_0033","1","Sermones","P_A_0272","1","","","","0",""
"TX_X0034_000001","TR_X_0034","1","Gesta Romanorum","","1","","","","0",""
"TX_X0034_000002","TR_X_0034","2","Genealogia deorum et poetarum","P_A_0043","1","","","","0",""
"TX_X0034_000003","TR_X_0034","3","Significationes et abbreviaturas antiquarum litterarum","","1","","","","0",""
"TX_X0034_000004","TR_X_0034","4","Quomodo dictiones per litteras scribuntur","","1","","","","0",""
"TX_X0036_000001","TR_X_0035","1","Nova rhetorica / Rhetorica ad Herennium","P_A_0112","1","","","","0",""
"TX_X0037_000001","TR_X_0036","1","Distinctiones dictionum theologicales","P_A_0161","1","","","","0",""
"TX_X0038_000001","TR_X_0037","1","Vita sanctae Brigittae","","1","","","","0",""
"TX_X0039_000001","TR_X_0038","1","Tractatus plurimi","P_A_0149","1","","","","0",""
"TX_X0050_000001","TR_X_0039","1","Carmen de beata virgine","P_A_0097","1","","","","0",""
"TX_X0050_000002","TR_X_0039","2","Metamorphoses","P_A_0192","1","","","","0",""
"TX_X0050_000003","TR_X_0039","3","Tractatus de tacendo et loquendo (?)","P_A_0133","1","","","","0",""
"TX_X0041_000001","TR_X_0040","1","Alphabetus divini amoris","P_A_0010","1","","","","0",""
"TX_X0041_000002","TR_X_0040","2","Encheridion et omeliae","P_A_0149","1","","","","0",""
"TX_X0041_000003","TR_X_0040","3","Sermones de nativitate","","1","","","","0",""
"TX_X0041_000004","TR_X_0040","4","Festum nivis","","1","","","","0",""
"TX_X0041_000005","TR_X_0040","5","Sermones de nativitate","","1","","","","0",""
"TX_X0041_000006","TR_X_0040","6","Metra in laudem Katherine","","1","","","","0",""
"TX_X0042_000001","TR_X_0041","1","De moriendo et morte","","1","","","","0",""
"TX_X0042_000002","TR_X_0041","2","Oratio cottidiana","","1","","","","0",""
"TX_X0043_000001","TR_X_0042","1","Problemata","P_A_0166","1","","","","0",""
"TX_X0043_000002","TR_X_0042","2","De disciplina scholarium","P_A_0273","1","","","","0",""
"TX_X0043_000003","TR_X_0042","3","Solemnitas missae","","1","","","","0",""
"TX_X0044_000001","TR_X_0043","1","De choris angelorum","","1","","","","0",""
"TX_X0044_000002","TR_X_0043","2","Priapeia (?)","","1","","","","0",""
"TX_X0044_000003","TR_X_0043","3","Mala terrenorum despicienda","","1","","","","0",""
"TX_X0044_000004","TR_X_0043","4","Metra de coloribus rhetoricalibus","","1","","","","0",""
"TX_X0045_000001","TR_X_0044","1","De vita solitaria","P_A_0036","1","","","","0",""
"TX_X0045_000002","TR_X_0044","2","De quatuor virtutibus","","1","","","","0",""
"TX_X0046_000001","TR_X_0045","1","De motu planetarum","","1","","","","0",""
"TX_X0046_000002","TR_X_0045","2","Oratio cottidiana","","1","","","","0",""
"TX_X0046_000003","TR_X_0045","3","De ebrietate","","1","","","","0",""
"TX_X0046_000004","TR_X_0045","4","Metra de medicis","","1","","","","0",""
"TX_X0047_000001","TR_X_0046","1","Epistola (Quomodo vane glorie cupidus erat)","P_A_0244","1","","","","0",""
"TX_X0047_000002","TR_X_0046","2","Chronica","P_A_0100","1","","","","0",""
"TX_X0047_000003","TR_X_0046","3","De arcibus, pontibus, castellis, domibus et ecclesiis Romanis","","1","","","","0",""
"TX_X0047_000004","TR_X_0046","4","Chronicula","P_A_0084","1","","","","0",""
"TX_X0047_000005","TR_X_0046","5","Directorium humanae vitae vulgarizatum (wohl Anton von Pforr, Beispiele der alten Weisen)","","1","","","","0",""
"TX_X0048_000001","TR_X_0047","1","Apparentia contraria et exempla authentica sacrae scripturae","","1","","","","0",""
"TX_X0048_000002","TR_X_0047","2","De medicina animi","P_A_0148","1","","","","0",""
"TX_X0048_000003","TR_X_0047","3","Articuli fidei praeceptis et peccatis","","1","","","","0",""
"TX_X0048_000004","TR_X_0047","4","Floretus","","1","","","","0",""
"TX_X0048_000005","TR_X_0047","5","Divisio artium figuralis","","1","","","","0",""
"TX_X0048_000006","TR_X_0047","6","Virtutes et vitia","","1","","","","0",""
"TX_X0048_000007","TR_X_0047","7","Tractatus de passione (Christi)","","1","","","","0",""
"TX_X0048_000008","TR_X_0047","8","Virgo vincit","","1","","","","0",""
"TX_X0048_000009","TR_X_0047","9","Sermo de corpore Christi","","1","","","","0",""
"TX_X0048_000010","TR_X_0047","10","Tractatus super oratione dominica","P_A_0130","1","","","","0",""
"TX_X0049_000001","TR_X_0048","1","Epistolae","P_A_0274","1","","","","0",""
"TX_X0049_000002","TR_X_0048","2","De cleri vita abusiva (Migne 22, 527) / Ps.-Hieronymus","P_A_0236","1","","","","0",""
"TX_X0049_000003","TR_X_0048","3","Carmina (?)","P_A_0039","1","","","","0",""
"TX_X0049_000004","TR_X_0048","4","Rhetorica","P_A_0275","1","","","","0",""
"TX_X0052_000001","TR_X_0049","1","Ars poetica","P_A_0095","1","","","","0",""
"TX_X0052_000002","TR_X_0049","2","Epistolae","P_A_0095","1","","","","0",""
"TX_X0053_000001","TR_X_0050","1","De quiditate kalendarum, nonarum, iduum et septimanae","","1","","","","0",""
"TX_X0053_000002","TR_X_0050","2","De choris angelorum","","1","","","","0",""
"TX_X0053_000003","TR_X_0050","3","Historia Troiana","","1","","","","0",""
"TX_X0053_000004","TR_X_0050","4","Salomon salvatus est","","1","","","","0",""
"TX_X0053_000005","TR_X_0050","5","Exemplum pro veritate astronomicali iudicii","","1","","","","0",""
"TX_X0053_000006","TR_X_0050","6","Expositio metris","","1","","","","0",""
"TX_X0054_000001","TR_X_0051","1","Tabula super libros sententiarum","","1","","","","0",""
"TX_X0054_000002","TR_X_0051","2","Tabula decretalium","","1","","","","0",""
"TX_X0054_000003","TR_X_0051","3","Enigma Salomonis","","1","","","","0",""
"TX_X0054_000004","TR_X_0051","4","Thronus, dignitas et potestas Salomonis","","1","","","","0",""
"TX_X0054_000005","TR_X_0051","5","Concordantia","","1","","","","0",""
"TX_X0055_000001","TR_X_0052","1","De epithalamis","","1","","","","0",""
"TX_X0055_000002","TR_X_0052","2","De commenda studiorum humanitatis et artium facultatibus","","1","","","","0",""
"TX_X0055_000003","TR_X_0052","3","De philosophia et de commenda medicinae","","1","","","","0",""
"TX_X0055_000004","TR_X_0052","4","De commenda studiorum humanitatis et artium facultatibus","","1","","","","0",""
"TX_X0055_000005","TR_X_0052","5","Descriptio miseriae vitae","P_A_0274","1","","","","0",""
"TX_X0055_000006","TR_X_0052","6","Acta et obitus Hieronymi Pragensis","","1","","","","0",""
"TX_X0055_000007","TR_X_0052","7","De morte Hieronymi","","1","","","","0",""
"TX_X0055_000008","TR_X_0052","8","De commenda artium","P_A_0158","1","","","","0",""
"TX_X0055_000009","TR_X_0052","9","descriptio miseriae vitae","P_A_0274","1","","","","0",""
"TX_X0055_000010","TR_X_0052","10","De commenda studiorum humanitatis et artium facultatibus","","1","","","","0",""
"TX_X0055_000011","TR_X_0052","11","De grammatica et logica","","1","","","","0",""
"TX_X0055_000012","TR_X_0052","12","Dialogus Guarini contra Poggius","","1","","","","0",""
"TX_X0055_000013","TR_X_0052","13","De grammatica et logica","","1","","","","0",""
"TX_X0055_000014","TR_X_0052","14","Epistola ad Caesarem","P_A_0036","1","","","","0",""
"TX_X0055_000015","TR_X_0052","15","Commenda vitae curialium","P_A_0274","1","","","","0",""
"TX_X0055_000016","TR_X_0052","16","Tractatus rhetoricalis","","1","","","","0",""
"TX_X0055_000017","TR_X_0052","17","De compositione et partibus epistolae","","1","","","","0",""
"TX_X0055_000018","TR_X_0052","18","De titulis et dignitatibus personarum et statuum","","1","","","","0",""
"TX_X0055_000019","TR_X_0052","19","Colores verborum 22","","1","","","","0",""
"TX_X0055_000020","TR_X_0052","20","Isagogicon moralis","P_A_0084","1","","","","0",""
"TX_X0055_000021","TR_X_0052","21","De utilitate litterarum","","1","","","","0",""
"TX_X0055_000022","TR_X_0052","22","Pro poetis legendis","","1","","","","0",""
"TX_X0055_000023","TR_X_0052","23","De commenda litterarum et litteratorum presertim mulierum / Epistola episcopi Eistetensis ad quandam monialem","","1","","","","0",""
"TX_X0055_000024","TR_X_0052","24","Oratio ad quadam sanctimonialem ordinis sancti Dominici","","1","","","","0",""
"TX_X0055_000025","TR_X_0052","25","Epistola ad Baptistam Malatestam (Epistola ad mulierem)","P_A_0084","1","","","","0",""
"TX_X0055_000026","TR_X_0052","26","De titulis et dignitatibus personarum et statuum","","1","","","","0",""
"TX_X0055_000027","TR_X_0052","27","Locorum Italiae descriptio","","1","","","","0",""
"TX_X0055_000028","TR_X_0052","28","Apologia ad papam","P_A_0032","1","","","","0",""
"TX_X0056_000001","TR_X_0053","1","Moralia sive Expositio in Iob","P_A_0230","1","","","","0",""
"TX_X0056_000002","TR_X_0053","2","Quaestiones","P_A_0168","1","","","","0",""
"TX_X0056_000003","TR_X_0053","3","Lectiones (?)","P_A_0019","1","","","","0",""
"TX_X0057_000001","TR_X_0054","1","Controversia de nobilitate","P_A_0276","1","","","","0",""
"TX_X0057_000002","TR_X_0054","2","Historia Lucretiae a Tarquinio oppressae","","1","","","","0",""
"TX_X0058_000001","TR_X_0055","1","Sermones de sanctis","P_A_0277","1","","","","0",""
"TX_X0059_000001","TR_X_0056","1","Carmen paschale (?)","P_A_0278","1","","","","0",""
"TX_X0060_000001","TR_X_0057","1","Tractatus de Turco","","1","","","","0",""
"TX_X0061_000001","TR_X_0058","1","Virtutes (= Epistolae morales?)","P_A_0168","1","","","","0",""
"TX_X0061_000002","TR_X_0058","2","De disciplina scholarium","P_A_0273","1","","","","0",""
"TX_X0061_000003","TR_X_0058","3","De transsumptionibus","","1","","","","0",""
"TX_X0062_000001","TR_X_0059","1","Metra","","1","","","","0",""
"TX_X0062_000002","TR_X_0059","2","Metrificatura metrica","","1","","","","0",""
"TX_X0063_000001","TR_X_0060","1","Pharetra contra Judaeos","P_A_0068","1","","","","0",""
"TX_X0063_000002","TR_X_0060","2","Biblia","","1","","","","0",""
"TX_X0064_000001","TR_X_0061","1","Sermones de tempore, pars aestivalis","P_A_0272","1","","","","0",""
"TX_X0064_000002","TR_X_0061","2","De oratione dominica","","1","","","","0",""
